ANNÉE,MARQUE,MODÈLE,CATÉGORIE DE,CYLINDRÉE,CYLINDRES,TRANSMISSION,TYPE DE,CONSOMMATION DE CARBURANT,,,,ÉMISSIONS DE CO2,INDICE,,,
MODÈLE,,,VÉHICULE,(L),,,CARBURANT,VILLE (L/100 km),ROUTE (L/100 km),COMB (L/100 km),COMB (mi/gal),(g/km),DE CO2,,,
2016,VOLKSWAGEN,JETTA,COMPACTE,1.8,4,AS6,X,9.2,6.4,8.0,35,186,7,,,
2016,VOLKSWAGEN,JETTA,COMPACTE,1.8,4,M5,X,9.4,6.4,8.1,35,189,7,,,
2016,VOLKSWAGEN,JETTA,COMPACTE,2.0,4,AM6,X,9.8,7.0,8.6,33,201,7,,,
2016,VOLKSWAGEN,JETTA,COMPACTE,2.0,4,M6,X,10.1,7.2,8.8,32,207,6,,,
2016,VOLKSWAGEN,JETTA HYBRID,COMPACTE,1.4,4,AM7,Z,5.7,4.9,5.3,53,124,9,,,
2016,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,1.8,4,AS6,X,9.4,6.3,8.0,35,187,7,,,
2016,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,1.8,4,M6,X,9.5,6.4,8.1,35,189,7,,,
2016,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,3.6,6,AM6,X,11.9,8.5,10.4,27,243,5,,,
2016,VOLKSWAGEN,TIGUAN,VUS - PETIT,2.0,4,AS6,Z,11.7,9.5,10.7,26,251,5,,,
2016,VOLKSWAGEN,TIGUAN,VUS - PETIT,2.0,4,M6,Z,13.0,9.0,11.2,25,259,5,,,
2016,VOLKSWAGEN,TIGUAN 4MOTION,VUS - PETIT,2.0,4,AS6,Z,11.6,9.3,10.6,27,248,5,,,
2016,VOLKSWAGEN,TOUAREG,VUS - ORDINAIRE,3.6,6,AS8,X,14.1,10.4,12.4,23,292,4,,,
2016,VOLKSWAGEN,TOUAREG TDI (modifié),VUS - ORDINAIRE,3.0,6,AS8,D,11.2,8.4,9.8,29,270,5,,,
2016,VOLVO,S60 CC T5 AWD,COMPACTE,2.5,5,AS6,X,11.8,8.6,10.3,27,239,5,,,
2016,VOLVO,S60 INSCRIPTION,COMPACTE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,7,,,
2016,VOLVO,S60 INSCRIPTION T5 AWD,COMPACTE,2.5,5,AS6,X,11.6,8.2,10.1,28,233,5,,,
2016,VOLVO,S60 T5,COMPACTE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,7,,,
2016,VOLVO,S60 T5 AWD,COMPACTE,2.5,5,AS6,X,11.6,8.2,10.1,28,233,5,,,
2016,VOLVO,S60 T6,COMPACTE,2.0,4,AS8,Z,10.6,7.7,9.3,30,218,6,,,
2016,VOLVO,S60 T6 AWD,COMPACTE,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,5,,,
2016,VOLVO,S60 3.0T AWD,COMPACTE,3.0,6,AS6,X,13.0,9.0,11.2,25,259,5,,,
2016,VOLVO,S60 POLESTAR,COMPACTE,3.0,6,AS6,X,13.0,9.0,11.2,25,259,5,,,
2016,VOLVO,S80 T5,INTERMÉDIAIRE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,7,,,
2016,VOLVO,V60 CC T5 AWD,FAMILIALE - PETITE,2.5,5,AS6,X,11.8,8.6,10.3,27,239,5,,,
2016,VOLVO,V60 T5,FAMILIALE - PETITE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,7,,,
2016,VOLVO,V60 T5 AWD,FAMILIALE - PETITE,2.5,5,AS6,X,11.6,8.2,10.1,28,233,5,,,
2016,VOLVO,V60 T6 AWD,FAMILIALE - PETITE,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,5,,,
2016,VOLVO,V60 3.0T AWD,FAMILIALE - PETITE,3.0,6,AS6,X,13.0,9.0,11.2,25,259,5,,,
2016,VOLVO,V60 POLESTAR,FAMILIALE - PETITE,3.0,6,AS6,X,13.0,9.0,11.2,25,259,5,,,
2016,VOLVO,XC60 T5,VUS - PETIT,2.0,4,AS8,X,10.3,7.6,9.1,31,213,6,,,
2016,VOLVO,XC60 T5 AWD,VUS - PETIT,2.5,5,AS6,X,12.5,9.2,11.0,26,254,5,,,
2016,VOLVO,XC60 T6,VUS - PETIT,2.0,4,AS8,Z,11.0,8.1,9.7,29,226,6,,,
2016,VOLVO,XC60 T6 AWD,VUS - PETIT,2.0,4,AS8,Z,11.8,9.1,10.6,27,247,5,,,
2016,VOLVO,XC60 3.0T AWD,VUS - PETIT,3.0,6,AS6,X,13.7,10.1,12.0,24,276,4,,,
2016,VOLVO,XC70 T5,VUS - PETIT,2.0,4,AS8,X,10.3,7.6,9.1,31,213,6,,,
2016,VOLVO,XC70 T5 AWD,VUS - PETIT,2.5,5,AS6,X,12.5,9.2,11.0,26,254,5,,,
2016,VOLVO,XC90 T5,VUS - ORDINAIRE,2.0,4,AS8,Z,10.6,9.1,10.0,28,232,5,,,
2016,VOLVO,XC90 T5 AWD,VUS - ORDINAIRE,2.0,4,AS8,Z,10.8,9.5,10.2,28,239,5,,,
2016,VOLVO,XC90 T6 AWD,VUS - ORDINAIRE,2.0,4,AS8,Z,11.5,9.5,10.6,27,247,5,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"À NOTER : Les constructeurs de véhicules utilisent une procédure dessai améliorée, mise en place pour lannée modèle 2015, pour établir les cotes de consommation de carburant des véhicules légers neufs. La procédure dessai améliorée donne lieu à des cotes de consommation",,,,,,,,,,,,,,,,
"de carburant plus élevées qui sont plus représentatives de la conduite quotidienne. Afin de vous aider à comparer les véhicules de differentes années modèles, les cotes pour les véhicules de 1995 à 2014 ont été ajustées pour correspondre à la procédure dessai améliorée.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Explication de tableau,,,,,,,,,,,,,,,,
Modèle,4WD/4X4 = transmission à quatre roues motrices,,,,,,,,,,,,,,,
,AWD = transmission intégrale,,,,,,,,,,,,,,,
,FFV = véhicule à carburant mixte,,,,,,,,,,,,,,,
,SWB = empattement court,,,,,,,,,,,,,,,
,LWB = empattement long,,,,,,,,,,,,,,,
,EWB = empattement allongé,,,,,,,,,,,,,,,
Transmission,A = automatique,,,,,,,,,,,,,,,
,AM = manuelle automatisée,,,,,,,,,,,,,,,
,AS = automatique avec levier de vitesse de sélection,,,,,,,,,,,,,,,
,AV = variation continue,,,,,,,,,,,,,,,
,M = manuelle,,,,,,,,,,,,,,,
,3  10 = nombres de rapports,,,,,,,,,,,,,,,
Type de carburant,X = essence ordinaire,,,,,,,,,,,,,,,
,Z = essence super,,,,,,,,,,,,,,,
,D = diesel,,,,,,,,,,,,,,,
,E = éthanol (E85),,,,,,,,,,,,,,,
,N = gaz naturel,,,,,,,,,,,,,,,
Consommation de carburant,"Les cotes de consommation de carburant en ville et sur la route sont affichées en litres par 100 kilomètres (L/100 km) - la cote combinée (55 % ville, 45 % route) est affichée en L/100 km et en milles au gallon impérial (mi/gal).",,,,,,,,,,,,,,,
Émissions de CO2,"les émissions d'échappement de dioxyde de carbone (en grammes par kilomètre) pour la conduite combinée, en ville et sur la route",,,,,,,,,,,,,,,
Indice de CO2,les émissions d'échappement de dioxyde de carbone classées sur une échelle de 1 (le pire) à 10 (le meilleur).,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
